upc,name,price,size,brand,description,category_name,category_id,scraped_timestamp
68826719902,Nature's Promise Organic Poultry Blend,2.29,0.50 OZ PKG,Nature's Promise,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.620329
68826754890,Nature's Promise Organic Lemon Grass,1.99,2 CT PKG,Nature's Promise,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.620329
7766133596,Litehouse Freeze Dried Parsley,4.49,0.3 OZ BTL,Litehouse,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.621330
3064,Aloe Leaves,1.99,1 EA,USDA Produce,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.622331
7766111521,Litehouse Freeze Dried Cilantro,4.49,0.35 OZ BTL,Litehouse,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.623333
76857381010,That's Tasty Organic Living Thyme,3.99,1 POT,That's Tasty,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.624333
87520800065,Gourmet Garden Cilantro Stir-In Paste,4.49,4 OZ SQZ,Gourmet Garden,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.624333
76857381003,Soli Organic Dill Plant,3.99,1 EA,Soli Organic,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.625334
68826719909,Nature's Promise Organic Roasting Blend,2.29,0.5 OZ PKG,Nature's Promise,,Produce > Fresh Herbs,2106,2025-06-20T15:29:51.626334
70510546587,That's Tasty Living Organic 4 Inch Cilantro,3.99,1 POT,That's Tasty,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.683808
68826754561,Nature's Promise Organic Italian Parsley Fresh,2.29,0.5 OZ PKG,Nature's Promise,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.684809
8752080003,Gourmet Garden Parsley Stir-In Paste,4.49,4 OZ SQZ,Gourmet Garden,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.685810
7766114174,Litehouse Freeze Dried Mint,4.49,0.28 OZ BTL,Litehouse,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.686811
63509320112,That's Tasty Organic 4 Inch Living Italian Parsley,3.99,1 POT,That's Tasty,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.687812
7766133625,Litehouse Freeze Dried Basil,4.49,0.28 OZ BTL,Litehouse,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.687812
7766133598,Litehouse Freeze Dried Red Onion,4.49,0.6 OZ BTL,Litehouse,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.688813
7766112046,Lifehouse Freeze Dried Italian Herb Blend,4.49,0.49 OZ BTL,Litehouse,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.689813
62752000117,That's Tasty Organic 4 Inch Living Rosemary,3.99,1 POT,That's Tasty,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.690815
76857381008,Soli Organic Sage,3.99,1 EA,Soli Organic,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.691815
76857380810,That's Tasty Organic 4 Inch Living Sage,3.99,1 POT,That's Tasty,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.691815
68826754562,Nature's Promise Organic Lemon Grass Fresh,2.29,0.5 OZ PKG,Nature's Promise,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.692816
2198510051,Giant Thyme Fresh,1.99,1 BUNCH,Our Brand,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.693817
68826754892,Nature's Promise Organic Marjoram Fresh,2.29,0.5 OZ PKG,Nature's Promise,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.694818
76857360010,Organic Rosemary Fresh,1.99,.75 OZ PKG,USDA Produce,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.695819
2198510047,Rosemary Bunch Fresh,1.99,1 EA,USDA Produce,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.695819
4322200191,Rosemary Skewers - 3 ct Fresh,2.99,1 PKG,USDA Produce,,Produce > Fresh Herbs,2106,2025-06-20T15:29:58.696820
7146424040,Bolthouse Farms Green Goodness 100% Fruit & Veg Juice Smoothie Fresh,3,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.639103
8259298815,Naked Berry Blast Juice Smoothie Fresh,3,15.2 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.640104
8259272064,Naked Green Machine Boosted Smoothie Fresh,7.99,64 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.641105
7146401890,Bolthouse Farms Strawberry Protein Plus Shake Fresh,3,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.641105
82415040148,POM Wonderful 100% Pomegranate Juice Fresh,10.99,48 OZ BTL,POM,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.642105
8259266064,Naked Mighty Mango Fruit Smoothie Fresh,7.99,64 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.643107
7146427080,Bolthouse Farms Strawberry Banana 100% Fruit Juice Smoothie Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.644108
7146420080,Bolthouse Farms 100% Carrot Juice Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.644108
85000562221,So Good So You Organic Immunity Watermelon Strawberry Probiotic Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.645108
85148100641,So Good So You Organic Detox Pineapple Orange Probiotic Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.646110
85650200624,Vive Organic Cayenne Ginger Turmeric Immunity Boost Wellness Shot,3.79,2 OZ BTL,Vive Organic,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.647110
85420800503,Suja Organic Green Delight Fruit & Vegetable Juice Smoothie,3.99,12 OZ BTL,Suja,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.648111
8259201108,Naked Pina Colada Fruit Smoothie Fresh,3,15.2 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.648111
85000562270,So Good So You Organic Energy Dragonfruit Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.649112
82415040516,POM Wonderful 100% Pomegranate Cherry Juice Fresh,4.99,16 OZ BTL,POM,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.650113
7146402124,Bolthouse Farms Dutch Chocolate Banana Protein Plus Shake Fresh,3,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.651114
76235704411,Evolution Fresh Organic Green Devotion Cold Pressed Fruit & Veg Juice,4.29,11 OZ BTL,Evolution Fresh,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.651114
7146430150,Bolthouse Farms Blue Goodness 100% Juice Fruit Smoothie Fresh,3,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.652115
8259219464,Naked Strawberry Banana Fruit Smoothie Fresh,7.99,64 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.653116
7146402251,Bolthouse Farms Green Immunity Boost Fruit & Vegetable Juice Blend Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.654117
85148100639,So Good So You Organic Immunity Ginger Cayenne Probiotic Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.654117
7146430952,Bolthouse Farms Amazing Mango 100% Fruit Juice Smoothie Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.655117
7146428080,Bolthouse Farms Berry Boost 100% Fruit Juice Smoothie Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:14.656119
8259272764,Naked Blue Machine Boosted Smoothie Fresh,7.99,64 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.699160
85650200626,Vive Organic Elderberry Ginger Turmeric Immunity Boost Wellness Shot,3.79,2 OZ BTL,Vive Organic,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.700161
7146426040,Bolthouse Farms Vanilla Chai Soy & Tea Beverage Fresh,3,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.701172
82415040416,POM Wonderful 100% Pomegranate Blueberry Juice Fresh,4.99,16 OZ BTL,POM,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.702165
85650200649,"Vive Organic Turmeric 30,000 mg Fresh Pressed Wellness Shot",3.79,2 OZ BTL,Vive Organic,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.702165
7146426080,Bolthouse Farms Vanilla Chai Soy & Tea Beverage Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.703166
8259201148,Naked Rainbow Machine Boosted Smoothie Fresh,3,15.2 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.704167
85000562230,So Good So You Organic Energy Pineapple Ginger Probiotic Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.705168
85650200638,Vive Organic Original Ginger Turmeric Immunity Boost Wellness Shot - 4 pk,12.99,2 OZ BTL,Vive Organic,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.705168
8259201179,Naked Lower Sugar Berrylicious Smoothie Fresh,1.74,15.2 OZ BTL,Naked,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.706169
82415040548,POM Wonderful 100% Pomegranate Cherry Juice Fresh,10.99,48 OZ BTL,POM,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.707170
7146424060,Bolthouse Farms Green Goodness 100% Fruit & Veg Juice Smoothie Fresh,4.89,32 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.708170
85685200772,Sol-ti SuperShot Organic Turmeric Herbal Supplement Refrigerated,3.49,2 OZ BTL,Sol-ti,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.709172
7146401716,Bolthouse Farms Daily Greens 100% Fruit & Vegetable Juice Smoothie Fresh,4.89,32 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.709172
85650200648,"Vive Organic Ginger 60,000 mg Pure Boost Wellness Shot",3.79,2 OZ BTL,Vive Organic,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.710172
82415040448,POM Wonderful 100% Pomegranate Blueberry Juice Fresh,10.99,48 OZ BTL,POM,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.711183
85685200773,Sol-ti SuperShot Organic Ginger Herbal Supplement Refrigerated,3.49,2.1 OZ BTL,Sol-ti,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.712176
85650200647,Vive Organic Vitamin C Ginger Turmeric Immunity Boost Wellness Shot,3.79,2 OZ BTL,Vive Organic,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.712176
85685200782,Sol-ti SuperShot Organic Immuni-C Herbal Supplement Refrigerated,3.49,2 OZ BTL,Sol-ti,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.713177
7146430252,Bolthouse Farms Immunity Mango Cherry C-Boost Fruit Juice Smoothie Fresh,6.99,52 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.714178
76235700071,Giant Organic Cold-Pressed Apple Juice,4.99,15.2 OZ BTL,Our Brand,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.715179
85000562280,So Good So You Sleepy Tart Cherry Probiotic Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.715179
7146402540,Bolthouse Farms Sumo Citrus 100% Juice Smoothie,3.99,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.716179
7146402317,Bolthouse Farms Chocolate PB Nut Butter Protein Plus Shake,3.99,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.717180
7146402365,Bolthouse Farms Protein Plus Chocolate Strawberry Nut Butter Protein Shake,3.99,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.718181
85148100637,So Good So You Organic Digestion Cantaloupe Clementine Juice Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.718181
7146420060,Bolthouse Farms 100% Carrot Juice Fresh,4.89,32 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.719183
7146402044,Bolthouse Farms Lower Sugar Vanilla Protein Shake Fresh,3.99,15.2 OZ BTL,Bolthouse Farms,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.720183
85000562285,So Good So You Organic Gut Support Pomegranate Blueberry Probiotic Shot,3.79,1.7 OZ BTL,So Good So You,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.721194
85685200781,Sol-ti Energy+ SuperShot Strawberry Lemon Living Beverage,3.49,2.1 OZ BTL,Sol-ti,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.722187
85001474130,Sol-ti Positivi-ti SuperShot Living Beverage Refrigerated,3.49,2.1 OZ BTL,Sol-ti,,Produce > Fresh Juice & Smoothies,3525,2025-06-20T15:30:26.722187
2548400738,Nasoya Plantspired Organic Sesame Ginger Tofu Baked,4.99,7 OZ PKG,Nasoya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.946261
2548400013,Nasoya Organic Silken Tofu,3.29,16 OZ PKG,Nasoya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.947262
2548400761,Nasoya Plantspired Tossables Organic Korean-Inspired Sweet Chili Tofu,4.99,7 OZ BAG,Nasoya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.948263
7432600012,Azumaya Firm Tofu,2.49,16 OZ PKG,Azumaya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.949264
2548400010,Nasoya Organic Firm Tofu,3.29,14 OZ PKG,Nasoya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.950265
7432600014,Azumaya Silken Tofu,2.49,16 OZ PKG,Azumaya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.951266
4432525001,Franklin Farms Plant-Based Soy Free Chickpea Tofu,3.49,12.5 OZ PKG,Franklin Farms,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.952267
7432600013,Azumaya Extra Firm Tofu,2.49,16 OZ PKG,Azumaya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.952267
2548400786,Nasoya Organic Cubed Extra Firm Tofu,3.49,9.5 OZ PKG,Nasoya,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.953268
7637101116,House Foods Premium Firm Tofu,2.69,16 OZ PKG,House Foods,,Produce > Tofu & Plant-Based Protein,6095,2025-06-20T15:30:47.954269
1895914003,Panera Bread Low Sodium Balsamic Vinaigrette Dressing & Marinade,3.5,12 OZ BTL,Panera Bread,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.385384
7184004934,Marie's Caesar Dressing + Dip,4.59,12 OZ JAR,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.386385
7020085726,Marzetti Light Ranch Veggie Dip,4.99,12 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.386385
7020085614,Chick-fil-A Garden Herb Ranch Dressing,5.29,12 OZ BTL,Chick-fil-A,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.387386
7184020034,Marie's Gluten Free Creamy Chipotle Ranch Dressing & Dip,4.59,12 OZ JAR,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.388387
1895975076,Panera Bread Fuji Apple Vinaigrette Dressing & Marinade,3.5,12 OZ BTL,Panera Bread,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.389388
7766112511,Litehouse Homestyle Ranch Dressing & Dip Family Size,5.99,20 OZ BTL,Litehouse,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.390389
7146402279,Bolthouse Farms Avocado Green Goddess Yogurt Dressing & Dip,3.99,12 OZ BTL,Bolthouse Farms,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.390389
7146402277,Bolthouse Farms Creamy Caesar Yogurt Dressing & Dip,3.99,12 OZ BTL,Bolthouse Farms,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.391390
81004159061,Giant Medium Verde Avocado Salsa,5,14 OZ TUB,Our Brand,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.392390
61611203198,Wholly Guacamole Medium Chunky Minis Single Cups - 6 ct,7.99,12 OZ PKG,Wholly Guacamole,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.393391
7020085616,Chick-fil-A Zesty Apple Cider Vinaigrette Dressing,5.29,12 OZ BTL,Chick-fil-A,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.393391
68826758390,Giant Medium Chunky Guacamole Single Cups - 6 ct,5,12 OZ PKG,Our Brand,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.394392
7184009012,Marie's Super Blue Cheese Dressing + Dip,4.99,12 OZ JAR,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.395393
7020050420,Marzetti Original Slaw Dressing,5.49,13 OZ JAR,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.396394
68826758388,Giant Medium Chunky Guacamole,5,15 OZ TUB,Our Brand,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.396394
1895914005,Panera Bread Poppy Seed Dressing,3.5,12 OZ BTL,Panera Bread,,Produce > Dressings & Dips,8343,2025-06-20T15:31:07.397396
7020050439,Marzetti Supreme Caesar Dressing Refrigerated,5.49,13 OZ JAR,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.754271
7020052329,Marzetti Classic Caramel Dip Single Cups - 6 ct,5.39,10.2 OZ PKG,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.756273
1895914004,Panera Bread Asian Sesame Vinaigrette Dressing & Marinade,3.5,12 OZ BTL,Panera Bread,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.757275
89711900102,Willy's Fresh Mild Original Salsa,5.99,16 OZ TUB,Willy's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.758275
81004159096,Giant Fresh Medium Red Salsa,4.79,12 OZ TUB,Our Brand,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.758275
7184004139,Marie's Thousand Island Dressing + Dip,4.59,12 OZ JAR,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.759276
7020085613,Chick-fil-A Creamy Salsa Dressing,5.29,12 OZ BTL,Chick-fil-A,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.760277
7020053005,Marzetti Cream Cheese Fruit Dip,4.99,13.5 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.761278
7020055608,Marzetti Classic Caramel Dip,4.99,13.5 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.761278
7766100316,Litehouse Chunky Bleu Cheese Dressing & Dip,4.69,13 OZ JAR,Litehouse,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.762279
7020053426,Marzetti Simply Creamy Greek Tzatziki Dressing & Sauce,5.49,12 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.763279
7020085723,Marzetti Southwest Ranch Veggie Dip,4.99,12 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.764280
7184010598,Marie's Raspberry Vinaigrette Dressing,4.59,11.5 OZ BTL,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.765282
7766104813,Litehouse Homestyle Ranch Dressing & Dip,4.69,13 OZ JAR,Litehouse,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.766282
7184009203,Marie's Gluten Free Chunky Blue Cheese Dressing + Dip Refrigerated,7.79,25 OZ BTL,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.766282
7020054035,Marzetti Original Slaw Dressing,6.99,24 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.767283
7146402284,Bolthouse Farms Chunky Blue Cheese Yogurt Dressing & Dip,3.99,12 OZ BTL,Bolthouse Farms,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.768284
68826703195,Giant Hot Pico De Gallo Style Salsa,3.99,16 OZ TUB,Our Brand,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.769285
7184009112,Marie's Gluten Free Balsamic Vinaigrette Dressing Refrigerated,4.59,11.5 OZ BTL,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.769285
7020057010,Marzetti Glaze! for Strawberries,2.99,13.5 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.770286
61611203196,Wholly Guacamole Spicy Hot Minis Single Cups - 6 ct,7.99,12 OZ PKG,Wholly Guacamole,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.771286
7146402278,Bolthouse Farms Cilantro Avocado Yogurt Dressing & Dip,3.99,12 OZ BTL,Bolthouse Farms,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.772287
7020053422,Marzetti Simply Lemon Vinairgette Dressing & Marinade,5.49,12 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.772287
7020054066,Marzetti Ranch Veggie Dip Single Cups - 6 ct,4.99,9 OZ PKG,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.773289
4140900248,Concord Fresh Success Original Coleslaw Mix,1,1.87 OZ PKT,Concord,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.774289
7020050421,Marzetti Chunky Blue Cheese Dressing & Dip Refrigerated,5.49,13 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.775290
7020050431,Marzetti Sweet Poppy Seed Dressing,5.49,13 OZ JAR,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.775290
89711900100,Willy's Fresh Hot Original Salsa,5.99,16 OZ TUB,Willy's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.776291
7146402283,Bolthouse Farms Cucumber Ranch Yogurt Dressing & Dip,3.99,12 OZ BTL,Bolthouse Farms,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.777292
7020053416,Marzetti Simply Balsamic Vinaigrette Dressing & Marinade,5.49,12 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.778293
61611286671,Wholly Guacamole Medium Chunky,5.99,7.5 OZ PKG,Wholly Guacamole,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.779294
75576300175,Makoto Honey Ginger Dressing,3.99,9 OZ BTL,Makoto,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.779294
7020055110,Marzetti Classic Ranch Dressing,6.99,22 OZ SQZ,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.780295
7020050425,Marzetti Classic Ranch Dressing & Dip Refrigerated,5.49,13 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.781296
61611286673,Wholly Guacamole Mild Classic Guacamole Family Size,7.99,15 OZ PKG,Wholly Avocado,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.782296
7146402181,Bolthouse Farms Classic Ranch Yogurt Dressing & Dip,5.99,22 OZ BTL,Bolthouse Farms,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.783298
7766101413,Litehouse Coleslaw Dressing,4.69,13 OZ JAR,Litehouse,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.783298
7020050424,Marzetti Sweet Italian Dressing Refrigerated,5.49,13 OZ JAR,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.784299
7020053423,Marzetti Simply Creamy Caesar Dressing & Spread,5.49,12 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.785300
61611206143,Wholly Guacamole Avocado Verde with Tomatillo Salsa,5.99,10 OZ TUB,Wholly Guacamole,,Produce > Dressings & Dips,8343,2025-06-20T15:52:21.786301
73679890257,Good Foods Avocado Salsa with Fresh Tomatillos,5.49,12 OZ TUB,Good Foods,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.100225
7184020500,Marie's Gluten Free Original Coleslaw Dressing Refrigerated,7.79,25 OZ JAR,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.101226
7184009204,Marie's Caesar Dressing + Dip,7.79,25 OZ JAR,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.102227
7184004696,Marie's Gluten Free Italian Vinaigrette Dressing Refrigerated,4.59,11.5 OZ BTL,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.103228
7020053928,Marzetti Garlic Herb & Cheese Veggie Dip Refrigerated,4.99,12 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.104229
7020053425,Marzetti Simply Avocado Green Goddess Dressing & Sauce,5.49,12 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.104229
7020053927,Marzetti Creamy Stuffed Jalapeno Veggie Dip,4.99,12 OZ TUB,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.105230
61611235356,Wholly Guacamole Extra Chunky Restaurant Style,5.99,7.5 OZ PKG,Wholly Guacamole,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.106231
68826758391,Giant Medium Avocado Salsa,3.99,10 OZ TUB,Our Brand,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.107232
73679890311,Good Foods Chunky Traditional Guacamole,6.99,13 OZ TUB,Good Foods,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.107232
7020054029,Marzetti Signature Blue Cheese Dressing & Dip,6.99,24 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.108233
7020053430,Marzetti Simply Creamy Balsamic Dressing & Marinade,5.49,12 OZ BTL,Marzetti,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.109233
81004159092,Giant Medium Corn Dip,5.99,14 OZ TUB,Fresh Innovations,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.110234
81445302107,Cindy's Kitchen Buttermilk Ranch Dressing & Dip,6.49,11 OZ BTL,Cindy's Kitchen,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.111235
7184006134,Marie's Gluten Free Honey Mustard Dressing + Dip,4.59,12 OZ BTL,Marie's,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.111235
78134771089,Chocomelher Clasico Chocolate Flavored Dip,2.89,13.2 OZ PKG,Chocomelher,,Produce > Dressings & Dips,8343,2025-06-20T15:52:30.112237
